Geneid	SRR1552454	SRR1552452	SRR1552450	SRR1552448	SRR1552446	SRR1552444
668478	0	0	0	0	0	0
66848	16	9	7	24	17	24
668489	0	0	0	0	0	0
66849	52	33	33	17	50	98
668493	0	0	0	0	0	0
668497	0	0	0	0	0	0
668501	7	4	8	5	2	12
668504	0	0	0	1	0	0
668517	0	0	0	0	0	0
668525	0	0	1	0	0	3
668526	0	0	0	0	0	0
66853	12	21	37	56	111	54
668539	0	0	0	0	0	0
66854	9	10	26	2	1	14
668544	0	0	0	0	0	0
668548	0	0	0	0	0	0
668549	0	0	0	0	0	0
66855	82	73	101	50	102	103
668558	0	0	0	0	0	0
66857	1	3	2	0	0	0
668572	0	3	3	4	3	3
668577	0	0	0	0	0	0
668582	0	0	0	0	0	0
668589	0	0	0	0	0	0
66859	2	2	0	1	0	0
668591	0	0	0	0	0	0
668592	0	0	0	0	0	0
668597	0	0	0	0	0	0
668599	0	0	0	0	0	0
66860	121	97	71	33	48	54
668605	0	0	0	0	0	0
66861	66	46	44	21	17	33
668612	0	0	0	0	0	0
668618	0	0	0	0	0	0
668620	0	0	0	0	0	0
66863	20	16	20	16	23	30
66864	0	1	1	0	0	0
66865	12	16	9	17	17	23
66866	15	14	13	3	13	13
668661	13	40	53	4	32	39
668662	0	0	1	1	0	0
66867	17	17	4	4	8	14
66868	18	21	15	13	15	12
66869	3	6	13	6	3	15
66870	99	178	133	57	177	184
668706	0	0	0	0	0	0
66871	44	39	100	3	0	4
668714	0	0	0	0	0	0
668724	1	0	0	0	1	0
668725	0	0	0	0	0	0
668727	0	0	0	0	0	0
66873	16	20	10	0	0	0
668733	0	0	0	0	0	0
668736	0	0	0	0	0	0
668738	0	0	0	0	0	0
668739	0	0	0	0	0	0
66874	9	8	8	6	8	8
668742	0	0	0	0	0	0
668743	0	0	0	0	0	0
668745	1	4	1	0	0	1
66875	7	3	6	4	6	5
668758	0	0	0	0	0	0
668763	0	0	0	0	0	0
66877	14	14	14	5	13	15
668773	0	0	0	0	0	0
668779	0	0	0	0	0	0
66878	44	46	35	52	79	61
66880	11	9	7	4	10	7
668802	0	0	0	0	0	0
668809	0	0	0	0	0	0
66881	36	32	36	22	28	37
668814	0	0	0	0	0	0
66882	117	153	143	54	111	162
668825	0	0	0	0	0	0
668829	1	3	4	0	2	2
668830	0	0	0	0	1	0
66884	18	26	18	12	12	25
66885	30	25	24	47	32	17
668863	0	0	0	0	1	0
66887	32	21	28	14	16	19
66889	67	54	36	14	7	11
668894	0	0	1	0	0	0
668896	1	1	2	2	1	4
66890	51	34	58	37	53	82
668917	0	0	0	0	0	0
66892	5	3	11	1	2	6
668923	0	0	0	0	1	3
668929	0	0	0	0	0	0
668936	0	1	1	0	0	1
66894	54	15	53	8	13	24
668940	0	0	0	0	0	1
66895	221	183	238	6	14	20
668958	0	0	0	0	0	0
668960	0	0	0	0	0	0
668963	0	0	0	0	0	0
668964	0	0	0	0	0	0
66897	4	8	5	3	3	4
668975	0	0	0	0	0	0
668976	0	0	0	0	0	0
66898	10	8	6	33	17	6
66899	12	10	19	21	21	20
66901	0	0	0	0	0	0
66902	4	7	8	4	0	8
66904	7	17	18	21	31	23
66905	18	18	11	10	25	11
66910	4	5	8	0	0	6
66911	5	5	5	5	7	9
66912	29	53	35	21	48	74
66913	24	41	36	31	38	38
669130	0	0	0	0	0	1
66914	22	26	21	10	22	15
669149	0	0	0	0	0	0
66915	9	12	16	10	12	14
66916	8	13	9	12	34	17
66917	17	12	12	11	11	23
66921	28	38	42	20	53	56
66922	8	7	7	9	17	30
66923	59	53	58	24	45	52
66925	0	0	1	0	0	0
66926	7	6	6	3	11	8
66928	3	4	2	4	3	2
66929	0	0	0	1	1	1
669291	0	0	0	0	0	0
66930	0	0	0	0	0	0
66931	0	0	0	0	0	0
66932	20	25	43	17	35	46
66934	0	4	1	2	2	3
66935	4	1	1	2	1	2
66938	8	2	13	4	7	20
66939	11	15	16	8	11	20
669393	0	0	0	0	0	0
66940	25	24	31	13	20	57
66942	4	10	9	6	4	11
66943	100	155	123	33	96	119
66945	46	53	46	53	87	65
66948	10	7	8	12	10	8
66949	10	11	21	0	0	12
66950	2	6	8	1	1	6
66952	2	0	3	1	4	6
66953	1	7	11	1	3	3
66957	0	1	15	1	1	1
66958	0	5	10	10	11	16
66959	0	0	0	0	0	0
66960	8	6	7	6	8	8
66961	216	140	160	140	180	346
66962	1	0	0	1	0	0
66964	9	6	15	5	20	18
66965	11	12	15	4	18	19
66966	1	4	8	5	4	14
66967	40	41	49	54	56	32
66968	0	1	0	1	0	0
66970	30	21	13	1	6	4
66971	2	2	4	2	5	2
66972	7	7	3	8	16	24
66973	2	1	2	3	4	5
66975	13	9	11	15	22	10
669751	0	0	0	0	0	0
66977	1	4	0	6	1	3
66978	18	37	34	18	24	62
669780	0	0	0	0	0	0
66979	20	28	22	7	10	21
66980	7	6	10	12	5	10
66983	10	4	10	0	3	10
66985	1	1	4	0	10	13
66988	16	27	29	28	37	33
66989	11	23	17	6	16	18
66990	26	15	19	6	12	14
66991	0	0	0	0	0	0
66993	11	9	9	0	1	2
66994	2	0	1	0	4	0
66995	3	2	1	0	0	1
66996	0	0	0	0	0	0
66997	16	20	25	16	36	34
66998	7	7	4	8	14	7
66999	9	6	17	7	16	18
67000	0	0	0	0	0	0
67003	48	64	56	68	77	87
67005	9	10	9	6	13	16
670059	0	0	0	0	0	0
67006	6	10	13	15	14	27
67008	1	6	0	1	4	3
67009	12	8	10	2	4	10
67010	28	21	20	6	17	24
67011	4	6	4	1	9	9
67013	5	3	1	9	4	7
67014	1	3	4	7	4	4
67015	8	8	8	11	14	13
67016	16	16	34	2	1	11
67017	12	14	17	47	71	62
67019	1	2	3	0	0	2
670198	0	0	0	0	0	1
67020	3	0	2	2	2	1
670211	0	0	0	0	0	0
67023	19	21	25	5	15	34
67025	106	166	144	86	231	278
67026	3	5	8	5	10	3
67027	2	4	8	4	5	6
67028	5	2	7	5	7	18
67030	2	3	2	4	2	3
67031	17	7	7	3	5	7
67035	58	62	75	17	9	48
67036	0	3	2	4	5	4
67037	2	3	8	3	8	7
67038	0	0	1	0	0	7
67039	40	53	58	34	79	65
67040	232	221	187	82	219	181
67041	95	52	70	90	29	20
67042	1	3	2	2	1	3
67043	39	42	24	14	26	17
67044	10	20	11	1	16	12
67045	8	17	10	2	10	18
67046	2	1	3	3	0	3
670464	0	0	0	0	0	0
670472	0	0	0	0	0	0
67048	10	13	9	4	10	15
670482	0	0	0	0	0	0
67049	2	4	0	3	1	2
670496	0	0	0	0	0	0
67050	4	4	1	2	1	5
67052	2	0	1	4	2	3
67053	9	6	2	3	4	7
670533	0	0	0	0	0	0
67054	21	37	51	34	59	73
670550	0	0	0	0	0	0
670558	0	0	0	0	0	0
67057	17	20	9	4	10	13
67059	14	26	21	9	33	30
670593	0	0	0	0	0	0
67062	0	0	2	0	0	1
67063	5	1	1	0	0	6
67064	10	8	7	14	37	20
67065	16	17	21	12	28	19
67067	8	9	4	3	12	14
67068	26	27	24	15	11	17
67070	45	50	57	12	30	48
67071	1	5	10	1	1	3
67072	14	9	9	11	10	8
670727	0	0	0	0	0	0
67073	9	3	8	13	18	17
67074	52	51	50	30	53	44
67075	16	14	16	47	50	23
670764	0	0	0	0	0	0
67077	0	1	0	0	0	0
670775	0	0	0	0	0	0
67078	3	8	6	16	17	11
67080	4	7	2	0	0	1
67081	0	0	0	0	0	0
67082	0	0	0	0	0	0
670832	0	0	1	0	0	0
670833	0	0	0	0	0	0
67084	0	0	0	0	0	0
67085	0	0	0	0	0	0
670857	0	0	0	0	0	0
67086	0	0	0	0	0	0
67087	7	7	7	5	16	15
67088	6	11	10	1	3	1
670880	0	0	0	0	0	0
67089	38	21	33	10	21	40
670895	0	0	0	0	0	0
67091	7	6	5	12	15	7
67092	0	1	1	4	2	4
670940	0	0	0	0	0	0
67095	35	37	42	16	41	88
67096	2	2	5	3	2	4
67097	59	116	122	70	171	221
67099	10	3	3	1	2	6
670994	1	1	0	0	0	1
671003	0	0	0	0	0	0
67101	2	3	1	2	3	2
67102	26	43	46	3	9	5
67103	2	6	3	2	0	9
67105	4	6	6	2	8	4
67106	0	1	4	0	1	4
67109	8	6	12	1	7	12
67111	12	1	3	3	3	7
67112	0	0	0	0	0	0
671132	0	0	0	0	0	0
67115	104	148	185	92	215	329
67116	11	13	19	0	4	11
67117	36	24	28	14	23	30
67118	8	9	10	9	6	6
67119	0	0	0	3	1	4
67120	17	13	16	15	19	21
67121	2	2	1	0	2	1
67122	6	4	8	0	1	15
67123	27	26	14	8	36	30
671232	0	0	0	0	0	0
671242	0	0	0	0	0	0
67125	24	22	25	17	35	31
67126	26	46	33	26	48	59
67127	0	0	0	0	0	0
67128	14	20	26	4	13	22
67130	1	3	1	1	3	0
67131	24	20	12	5	3	11
67133	0	0	0	0	0	0
67134	36	67	94	13	38	58
67135	0	0	0	0	0	0
67136	6	4	6	1	0	3
67138	8	2	0	1	6	4
67139	1	8	7	8	5	6
67141	1	0	1	2	0	0
67143	13	21	20	4	9	13
67144	5	7	11	3	6	10
67145	2	7	21	3	5	13
67148	3	5	6	6	7	8
67149	0	5	3	0	6	3
67150	2	2	3	0	1	1
67151	5	8	8	2	6	11
67153	1	1	3	4	1	8
671535	9	10	14	5	22	14
67154	41	54	46	36	21	54
67155	105	82	72	19	21	25
671564	0	0	0	0	0	0
67157	1	1	5	2	2	7
67158	2	4	4	1	1	2
67160	88	159	192	116	320	322
67161	7	5	11	0	7	8
67163	36	50	39	52	40	45
67164	0	3	0	0	1	2
671641	0	0	0	0	1	0
671650	6	5	5	4	11	10
671652	0	0	0	0	0	0
67166	16	25	19	12	21	22
67168	9	14	11	12	9	17
67169	14	6	14	0	3	3
67170	1	1	1	0	0	0
67171	7	3	3	4	5	9
67177	2	4	13	3	18	16
67178	3	3	1	1	1	2
67179	10	16	6	14	22	12
67180	15	13	11	28	20	14
67181	19	24	28	12	33	36
67182	0	0	0	0	5	2
67184	23	22	12	21	18	24
67186	85	153	199	82	184	260
67187	4	6	5	6	7	7
671878	2	2	3	0	1	4
67188	2	1	0	0	0	1
671917	0	0	0	0	0	0
671927	0	0	0	0	0	0
67194	1	1	2	2	0	3
67196	0	0	1	0	0	1
67197	10	6	11	13	7	12
67198	43	14	24	0	0	14
67199	6	7	5	13	17	15
67200	1	3	1	2	1	3
67201	24	17	25	12	14	32
67203	10	10	6	3	3	11
67204	38	57	54	28	48	48
67205	7	8	10	0	8	13
67207	3	3	3	0	4	3
672098	0	0	0	0	0	0
67210	14	17	13	18	12	8
67211	3	3	7	6	19	11
67212	2	2	3	2	3	5
672125	0	0	0	0	0	0
67213	46	41	60	228	138	73
67216	10	14	6	0	1	6
67217	4	9	11	0	4	3
67219	0	1	0	0	3	1
67220	17	7	3	0	1	1
67222	2	5	9	3	7	10
67223	5	6	16	6	11	14
67224	8	1	5	3	2	6
67225	12	11	7	5	7	13
67226	20	8	17	6	8	13
67228	0	1	2	0	2	4
672284	0	0	0	0	0	0
67229	13	11	12	3	19	16
67230	4	2	2	0	0	1
67231	14	16	15	18	18	25
67235	0	1	0	4	2	3
67236	7	5	5	6	10	4
67238	9	15	20	6	27	38
67239	5	12	7	1	2	7
67241	27	28	26	13	9	19
67242	1	1	2	1	2	1
67245	48	31	42	5	14	25
67246	9	9	11	17	28	38
67247	11	17	23	20	35	28
67248	0	0	0	0	0	0
67249	13	7	15	0	2	3
672511	40	61	55	30	47	84
67252	1	3	6	0	0	0
67254	0	0	0	0	0	0
67255	4	8	3	5	5	12
67260	2	0	4	0	0	0
67261	0	0	0	0	0	2
67263	24	64	36	5	20	21
67264	23	24	29	29	36	37
67266	3	4	5	1	3	16
67267	9	5	9	8	8	16
67268	40	37	37	3	21	38
672682	0	0	0	0	0	0
67269	4	6	2	8	3	7
67270	16	7	16	7	6	12
67272	1	0	0	0	0	0
67273	15	20	15	24	35	47
67276	6	10	9	8	6	9
672763	0	0	0	0	0	0
67278	1	2	2	2	4	3
67279	3	1	0	3	4	9
67280	0	0	0	1	0	0
67281	64	95	110	48	129	203
67282	9	5	9	3	4	15
67283	0	2	5	1	2	2
67285	9	13	5	0	4	5
67286	5	3	3	1	1	5
67287	11	11	12	9	13	16
67288	1	5	2	2	2	3
67289	0	1	0	1	0	1
67290	0	1	2	2	4	5
67291	2	13	18	5	4	14
67292	3	0	0	3	2	4
67293	0	0	0	0	0	0
67295	0	0	0	0	0	0
67296	6	5	7	3	15	15
67298	10	6	13	2	3	9
67299	67	65	83	9	48	68
67300	155	188	136	109	280	220
67302	16	18	21	3	11	12
67303	0	0	0	0	0	0
67304	0	0	0	0	0	0
67305	5	2	5	0	0	0
67306	19	13	11	3	2	7
67307	0	1	0	1	0	0
67308	2	2	5	5	3	3
67310	0	0	0	0	0	0
67311	0	0	0	0	0	0
67313	29	33	26	1	3	18
67315	0	0	0	0	0	0
673151	0	0	0	0	0	0
67317	2	0	0	0	0	1
67319	0	0	0	0	0	0
67320	0	0	0	0	0	0
67321	0	0	0	0	0	0
67323	0	0	0	0	0	0
67325	0	0	0	0	0	0
67326	2	3	1	2	2	4
67327	0	0	0	0	0	0
67328	0	0	0	0	0	0
67329	0	0	0	0	0	0
67330	0	0	0	0	0	0
67331	1	0	0	0	0	0
67332	11	30	25	14	29	43
67333	19	15	19	12	7	21
67334	0	0	0	0	0	0
67335	0	0	0	0	0	0
67336	0	0	0	0	0	0
67337	0	4	5	4	2	7
67338	3	15	4	9	9	15
67340	0	0	0	0	0	0
67341	0	0	0	0	0	0
67342	0	0	0	0	0	0
67343	0	0	0	0	0	0
673430	0	0	0	0	0	0
67344	0	0	0	0	0	0
67345	18	18	9	6	13	21
67348	0	0	0	0	0	0
67349	0	0	0	0	0	0
67350	0	1	0	0	1	0
67351	0	0	0	0	0	0
67355	0	0	0	0	0	0
67356	0	0	0	0	0	0
67357	0	0	0	0	0	0
67358	0	0	0	0	0	0
67360	0	0	0	0	0	0
67365	0	0	0	0	0	0
673652	0	0	0	0	0	0
67366	0	0	0	0	0	0
67367	25	25	29	5	27	45
673676	0	0	0	0	0	0
67369	4	3	6	4	14	8
67370	0	2	3	2	7	3
67371	9	5	11	1	6	12
67373	0	0	0	0	0	0
67374	39	20	18	0	1	3
67375	0	0	0	0	0	0
67378	7	10	4	1	0	10
67379	13	6	23	7	24	21
67381	3	6	8	1	3	5
67382	23	18	26	6	8	15
67383	0	0	2	2	0	2
67384	6	2	11	9	3	4
67387	7	7	8	7	9	6
67388	5	8	4	8	13	6
67389	15	10	19	0	5	9
67390	5	4	3	0	1	1
67391	19	22	18	11	17	18
67392	14	7	21	7	19	20
67393	7	6	19	0	2	11
67394	0	1	1	0	0	0
67395	0	0	0	0	0	0
67397	17	25	34	21	37	27
673977	0	0	0	0	0	0
67398	38	49	66	115	105	76
67399	149	142	151	1	13	18
674018	0	0	0	0	0	0
67402	0	0	0	0	0	0
67405	0	0	0	0	0	0
67407	0	0	0	0	0	0
674098	0	0	0	0	0	0
67410	0	0	0	0	0	0
67412	0	0	0	0	0	0
67414	20	27	17	15	36	24
67416	33	41	51	5	6	22
67417	1	2	2	4	5	6
67418	24	25	25	11	19	19
67419	6	2	1	0	0	0
67420	55	44	52	50	60	82
674214	0	0	0	0	0	0
67422	13	9	7	23	28	15
67425	12	14	17	0	2	44
67426	6	13	9	15	15	1
67427	97	168	169	62	254	272
67429	11	10	11	6	18	13
67430	1	0	0	0	1	2
67432	0	0	0	12	4	2
67433	7	11	9	7	12	9
67434	1	0	0	11	14	15
67437	105	143	100	142	161	114
67439	13	14	14	13	19	28
67440	8	6	8	3	11	16
67441	0	0	0	0	1	0
67442	11	14	6	20	31	8
67443	79	72	104	33	57	75
67444	15	7	16	8	9	18
67445	0	1	0	1	0	0
67446	2	2	3	1	4	5
67448	102	108	59	0	0	6
67451	0	0	0	9	29	23
67452	29	26	22	18	62	25
67453	9	8	7	10	10	11
67454	15	10	11	1	0	3
67455	4	5	7	6	2	8
67456	17	12	14	24	18	25
67457	5	6	14	0	9	14
67458	17	24	39	26	21	33
67459	9	8	11	4	10	11
67460	14	9	22	8	16	19
67463	2	3	5	1	2	3
67464	0	0	0	0	0	0
67465	24	21	30	22	31	27
67466	8	9	14	10	14	17
67467	3	7	9	0	7	10
67468	3	18	16	0	1	6
67469	13	16	21	88	94	37
67470	0	0	1	0	0	0
67471	0	2	4	1	4	4
67472	19	12	13	19	31	18
67473	2	3	1	0	0	0
67474	5	8	14	20	20	18
67475	4	6	14	12	7	4
67477	0	0	0	0	0	0
67480	4	7	8	9	14	13
67483	0	0	0	0	0	0
67484	0	2	4	0	0	0
674842	0	0	0	0	0	0
67486	1	1	0	0	1	1
67487	14	12	9	9	6	22
67488	72	38	31	6	8	17
67489	5	7	1	3	3	4
674895	0	0	0	0	0	0
67490	15	17	2	15	17	8
67492	1	3	0	1	0	0
674921	0	0	0	0	0	0
67493	11	8	12	2	10	13
67495	19	21	23	36	28	28
67498	0	0	0	0	0	0
67500	47	44	41	16	36	42
67501	78	73	54	7	27	54
67503	0	0	0	0	0	0
67504	0	0	0	0	0	0
67505	0	0	0	0	0	0
67507	0	0	0	0	0	0
67509	1	1	0	1	0	2
67510	7	12	10	32	22	26
67511	17	31	31	22	48	47
67512	2	1	2	0	7	8
67513	4	7	3	0	7	7
67515	4	2	3	1	2	6
67516	10	8	14	0	0	0
67518	0	0	0	0	0	0
67522	0	0	0	0	0	0
67523	0	0	0	0	0	0
67524	0	0	0	0	0	0
67525	10	14	10	0	4	4
67526	14	29	14	6	13	11
67528	1	1	1	1	2	1
67529	30	22	26	9	15	26
675294	0	0	0	0	0	0
67530	29	27	22	19	15	40
67531	0	0	0	0	0	0
67532	3	3	5	1	5	9
675325	0	0	0	0	0	0
67533	65	49	49	22	32	38
67534	7	18	22	8	9	19
675363	0	0	0	0	0	0
67537	0	0	0	0	0	0
67538	0	2	3	1	0	0
67542	9	5	5	21	14	10
67543	0	0	0	0	0	0
67544	13	10	11	7	13	19
675440	0	0	0	0	0	0
67547	8	3	5	33	0	0
67549	1	4	7	11	13	10
67550	0	0	0	0	0	0
67552	0	0	0	0	0	0
67553	1	6	5	2	5	8
67554	4	1	9	2	2	7
67555	0	0	0	0	0	0
67556	1	11	11	0	12	26
67557	3	2	6	0	0	0
67561	19	17	16	6	23	12
67563	1	9	7	6	7	4
67564	0	0	1	0	0	0
67568	59	66	58	31	28	50
675689	0	0	0	0	0	0
67569	0	0	0	0	0	0
675713	0	0	0	0	0	0
67573	2	1	0	0	0	2
67574	4	3	5	2	3	1
675749	0	0	0	0	0	0
67575	0	0	0	0	0	0
67576	0	0	0	0	0	0
67578	0	0	0	0	0	0
675782	0	0	0	0	0	0
67579	23	19	15	16	18	21
67580	0	0	0	0	0	0
67581	13	11	8	8	5	7
675812	3	0	0	2	0	4
67582	2	2	1	1	3	4
67583	0	0	0	0	0	0
67585	0	0	0	0	0	0
67586	0	1	0	0	1	0
67588	16	12	7	7	23	21
67590	2	5	3	4	6	0
67591	0	0	0	0	0	0
67592	0	0	0	0	0	0
675921	0	0	1	0	0	0
67593	0	0	0	0	0	0
675947	0	0	0	0	0	0
67596	0	0	0	0	0	0
675969	0	0	0	0	0	0
67602	7	10	6	7	7	11
67603	183	278	236	7	84	149
67604	14	17	15	13	17	10
67605	12	12	14	9	22	21
67606	0	0	1	0	0	0
67607	5	3	8	0	0	3
67608	8	6	15	6	7	6
67609	5	3	10	3	8	10
67610	10	17	7	2	8	13
67615	43	42	33	21	41	54
67618	4	7	3	8	17	8
67619	4	18	18	1	19	19
67620	0	0	0	0	0	0
67621	2	1	3	1	6	4
67622	2	3	5	1	0	2
67623	18	10	32	4	4	17
676246	0	0	0	0	0	0
67628	26	31	53	22	60	75
67629	0	0	3	1	3	5
67630	19	10	17	3	12	15
67634	0	0	0	0	0	0
67636	8	4	5	6	2	4
676369	0	0	0	0	0	0
67637	0	0	0	0	0	0
67638	0	0	0	0	0	0
67639	0	0	0	0	0	0
67640	0	0	0	0	0	0
67641	0	0	0	0	0	0
67642	0	0	0	0	0	0
67645	1	0	0	0	0	0
67646	0	0	0	0	0	0
67647	127	97	65	2	24	53
67651	1	0	0	0	0	0
67652	0	0	0	0	0	0
676527	0	0	0	0	0	0
67653	0	0	0	0	0	0
67654	0	0	0	0	0	0
67655	11	15	11	3	23	18
67656	0	0	0	0	0	0
67657	1	0	0	4	3	4
67661	20	17	20	1	8	10
67663	0	0	0	0	0	0
67664	1	2	6	9	12	29
67665	39	53	48	17	51	57
67666	2	5	3	1	0	6
67667	1	5	0	1	1	3
676676	1	0	0	0	0	0
67669	8	2	4	4	2	3
67671	42	60	65	17	79	109
67672	0	0	0	0	0	1
67673	34	39	27	11	24	44
67674	4	12	10	2	6	12
67675	10	18	8	18	23	10
67676	1	4	5	3	4	3
67678	2	5	5	3	3	10
67680	31	25	28	26	35	32
67681	3	5	6	3	11	9
67683	7	13	10	4	17	17
67684	22	25	29	6	20	27
67685	1	0	0	0	0	0
67687	0	0	0	0	0	0
67689	1	0	0	0	0	5
67690	0	0	0	0	0	0
676914	0	0	0	0	0	0
67692	0	0	0	0	1	0
67693	13	18	18	12	25	18
67694	10	5	10	0	0	4
67695	17	15	13	12	12	14
67698	8	6	5	7	3	7
67701	2	5	7	5	3	77
677010	0	0	0	0	0	0
67702	14	39	41	20	42	32
67703	25	39	12	0	6	1
67704	0	1	0	0	0	0
677044	0	0	0	0	0	0
67705	15	9	10	5	9	10
67706	2	2	4	2	5	2
67707	9	10	14	8	9	8
67708	8	5	8	0	1	1
67709	0	0	0	0	0	0
67710	5	8	15	7	11	14
67711	14	5	5	28	11	7
67712	15	18	10	3	4	15
67713	5	4	3	4	3	4
67715	0	0	0	0	0	0
677156	0	0	0	0	0	0
67717	0	0	0	0	0	0
67718	0	0	0	0	0	0
67719	0	0	0	1	0	0
67722	0	0	0	0	0	0
67723	3	7	2	0	0	2
67724	1	4	0	0	1	1
67725	3	3	4	1	5	2
67726	20	17	8	16	22	24
67727	17	7	10	5	8	4
67728	0	2	1	0	4	5
677289	1	0	0	0	0	0
67729	1	2	1	4	10	22
677296	0	0	0	0	0	0
67731	205	90	76	2	11	16
67732	4	3	6	1	3	3
67733	1	2	2	1	0	4
67735	0	0	0	0	0	0
67736	1	3	2	4	2	1
67737	0	0	0	0	0	0
67738	14	24	19	12	11	22
67739	21	15	8	15	52	26
67740	0	0	0	0	0	0
67741	0	0	0	0	0	0
67742	0	0	0	0	0	0
67745	0	0	0	0	0	0
67747	0	0	0	0	0	0
67748	0	0	0	0	0	0
67749	0	1	0	0	0	0
67750	0	0	0	0	0	0
67752	1	0	1	0	0	2
677525	0	0	0	0	0	0
67753	0	0	0	0	0	0
67755	11	13	15	11	23	13
67758	0	0	0	0	0	0
67759	9	4	13	9	4	4
67760	384	356	564	92	214	200
67763	23	32	30	3	23	17
67765	0	1	0	0	0	0
67767	3	5	6	9	4	6
67768	2	4	6	1	3	5
67769	7	7	6	9	6	12
67770	4	2	1	2	3	3
67771	88	82	42	33	80	53
67772	31	18	44	14	27	41
67773	3	5	2	1	4	1
67774	5	1	6	2	1	2
67775	4	5	5	0	0	3
67776	33	14	18	8	15	28
67778	7	8	3	2	5	3
67781	24	39	30	10	17	34
67784	19	9	17	0	1	5
67785	19	14	14	4	14	15
677858	0	0	0	0	0	0
67788	80	41	49	14	47	35
67789	9	19	26	5	18	31
67790	6	2	2	0	0	1
67791	0	0	0	0	0	0
67792	1	1	0	1	8	0
67795	0	0	0	0	0	3
67797	6	8	3	3	9	13
67800	21	19	13	0	1	12
67801	0	0	0	0	0	1
67803	6	10	3	14	16	9
67804	23	14	17	20	17	30
67808	84	60	51	13	16	22
67809	9	6	7	16	17	14
67811	18	17	12	14	25	22
67812	60	70	52	29	62	49
67815	3	3	5	33	24	32
67819	4	8	10	13	12	13
67821	0	0	0	0	0	0
67824	0	1	0	1	2	4
67826	17	11	11	2	3	11
67828	0	0	0	0	0	0
67830	18	20	19	35	43	51
67832	6	18	28	9	12	20
67834	36	47	32	33	30	41
67836	3	4	4	5	5	7
67838	18	20	29	35	34	33
67839	17	24	26	1	0	4
67840	4	7	5	3	11	10
67841	16	16	16	11	18	6
67842	4	4	16	3	8	14
67843	10	9	19	25	27	20
67844	0	3	1	0	0	1
67845	14	25	17	17	27	17
67846	15	15	20	8	9	13
67847	3	5	10	0	0	0
67848	3	7	6	3	3	8
67849	0	2	5	4	1	2
67850	0	0	0	0	0	0
67851	3	2	1	3	2	1
67854	0	0	0	0	0	0
67855	1	0	3	0	3	1
67856	8	8	3	7	3	4
67857	18	12	11	10	15	25
67859	0	0	0	0	0	1
67860	57	40	46	4	12	50
67861	9	3	4	6	5	5
67862	6	5	9	3	6	3
67863	23	23	16	13	24	25
67864	24	24	19	16	21	25
67865	9	3	8	0	0	0
67866	0	0	1	0	0	0
67867	12	5	6	2	3	3
67868	0	0	0	0	0	0
67869	80	54	44	19	38	49
67870	6	13	8	4	3	14
67871	7	8	6	3	7	8
67872	7	9	5	6	14	25
67873	2	1	2	1	4	6
67874	0	0	0	0	0	0
67876	89	87	110	39	65	84
67877	7	5	12	3	10	11
67878	35	41	39	21	38	47
67880	1	3	0	4	25	7
67881	8	9	6	3	5	10
67883	6	8	5	4	4	11
67884	3	15	7	3	21	7
67885	2	6	2	2	1	3
67886	49	55	42	7	29	35
67887	46	69	72	42	51	54
67888	0	0	1	0	0	0
67889	55	52	48	12	13	17
67890	19	9	13	31	29	22
67891	322	520	491	212	562	708
67892	1	2	3	0	2	1
67893	1	1	1	0	0	4
67894	5	8	6	4	4	9
67895	11	23	27	14	29	45
67896	4	2	0	0	0	1
67897	3	4	5	5	11	10
67898	18	10	18	13	15	15
67899	3	5	4	0	8	6
67900	0	1	1	1	0	0
67902	1	0	2	4	1	7
67903	3	8	7	14	22	13
67905	6	3	5	6	6	1
67909	0	0	0	0	0	0
67911	0	1	2	0	0	1
67912	7	4	2	5	13	8
67914	9	5	4	12	12	8
67916	376	189	108	5	9	26
67917	2	3	10	1	2	8
67920	6	11	12	0	7	9
67921	23	18	22	17	27	30
67922	16	12	20	16	40	33
67923	41	39	47	13	19	19
67926	0	0	0	0	0	0
67927	0	0	0	0	0	0
67928	0	0	0	0	0	0
67929	0	0	0	0	0	0
67931	0	0	0	0	0	0
67932	0	0	0	0	0	0
67933	6	5	2	14	6	5
67934	0	0	0	0	0	0
67935	0	0	0	0	0	0
67936	1	13	9	2	9	12
67937	0	1	1	0	0	0
67938	33	19	29	8	16	56
67939	2	1	3	2	2	2
67941	18	21	25	32	28	44
67942	18	23	20	9	23	31
67943	15	20	17	11	7	13
67944	0	0	0	0	0	0
67945	102	201	234	187	247	334
67946	7	0	6	2	2	5
67948	18	33	25	4	20	22
67949	10	26	17	3	17	26
67951	251	284	244	32	102	97
67952	32	57	32	15	49	53
67955	21	14	17	6	11	21
67956	65	45	42	23	67	48
67958	21	19	26	12	20	32
67959	55	66	56	31	41	46
67963	26	27	23	92	76	49
67966	1	1	3	1	1	10
67967	9	9	9	13	14	12
67968	0	0	0	0	0	0
67971	153	14	41	1	2	7
67972	59	73	71	11	31	124
67973	6	15	11	9	11	8
67974	29	28	23	22	27	32
67976	7	12	9	32	28	21
67978	5	3	5	0	0	6
67979	28	26	30	11	21	43
67980	12	9	8	1	5	5
67981	0	0	0	0	0	0
67983	0	0	0	0	0	0
67985	0	0	0	0	0	0
67988	35	36	29	11	16	27
67991	28	18	18	3	6	7
67993	0	0	1	2	0	3
67994	5	6	3	3	1	4
67996	101	115	144	48	125	143
67997	2	2	1	0	2	3
67998	22	17	30	24	30	47
68001	8	6	9	5	8	10
68002	0	1	2	1	0	2
68009	0	0	0	0	0	0
